position,rpm,lmin,xanthan,rep,fluid,n_bursts,metric,dt_ms,tau_s,N,rho1,tau_int,N_eff,N_eff_ar1
2,125,45,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.4114673022216168,500.0,0.3384326518184389,4.114673022216168,121.51633855238863,247.1425615934929
2,125,55,000,rep_1,water,10,count,7.6923,0.09070808174564231,500.0,0.8904205937704815,11.792062418995918,42.40140377772648,28.98281117721008
2,125,55,000,rep_1,water,10,mean_diameter_mm,7.6923,0.06417877159730159,490.0,0.5989107669975193,8.343248650897857,58.7301206643612,122.91725606443455
2,125,55,000,rep_2,water,10,count,7.6923,0.07811154326169255,500.0,0.8652249488902495,10.15451077853081,49.239201267787884,36.12836381744128
2,125,55,000,rep_2,water,10,mean_diameter_mm,7.6923,0.03537166340309017,491.0,0.6879316738357232,4.598320840722562,106.77810814150284,90.77710343479964
2,125,55,0125,rep_1,xanthan,1,count,100.0,0.10120689650726951,497.0,0.08690412878377941,1.012068965072695,491.0732540487509,417.52408144981746
2,125,55,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.19339860482811314,497.0,0.27829971457017855,1.9339860482811313,256.9822054516467,280.59541731121107
2,125,55,0125,rep_2,xanthan,1,count,100.0,0.11417745526387053,498.0,-0.02606007960556607,1.1417745526387053,436.16316272690955,524.6503495170749
2,125,55,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.12316013402014031,498.0,0.09380151958497777,1.231601340201403,404.3516223509162,412.58567954624283
2,125,55,025,rep_1,xanthan,1,count,100.0,0.1488658170137433,498.0,0.10227098305451664,1.4886581701374328,334.52945074289596,405.5890586904249
2,125,55,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.3318864715181333,498.0,0.33135018747355804,3.3188647151813324,150.05131053459974,250.112712471287
2,125,55,025,rep_2,xanthan,1,count,100.0,0.1920027506053106,499.0,0.04462579082412281,1.920027506053106,259.89211010094675,456.3660351547142
2,125,55,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.3413664975672885,499.0,0.3608976317063142,3.413664975672885,146.1772035498708,234.33950823964062
2,125,70,000,rep_1,water,10,count,7.6923,0.0854514374663248,500.0,0.8330643076438211,11.108697979320203,45.0097753067725,45.534597902556456
2,125,70,000,rep_1,water,10,mean_diameter_mm,7.6923,0.12765479001902189,490.0,0.6859701507665978,16.595139297612143,29.52671810778386,91.26770486084908
2,125,70,000,rep_2,water,10,count,7.6923,0.12466109101909503,500.0,0.8725649425582176,16.205958038440393,30.852850464872507,34.02687259211585
2,125,70,000,rep_2,water,10,mean_diameter_mm,7.6923,0.07412075620402389,488.0,0.6002506386762451,9.635707942231047,50.644955505678055,121.90445897110469
2,125,70,0125,rep_1,xanthan,1,count,100.0,0.10967118833828908,496.0,0.07418400530102995,1.0967118833828908,452.26098806374785,427.4916877411532
2,125,70,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.17559131517680523,496.0,0.06297348788269423,1.7559131517680524,282.47410727607513,437.231177737025
2,125,70,0125,rep_2,xanthan,1,count,100.0,0.12153746719195031,499.0,0.06984301506440027,1.215374671919503,410.57297928704065,433.8471429426722
2,125,70,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.2326538538451203,499.0,0.17088952210298003,2.326538538451203,214.48172542724723,353.34343732749335
2,125,70,025,rep_1,xanthan,1,count,100.0,0.12357101039415261,499.0,0.04755945453948834,1.2357101039415261,403.81639545419847,453.6905567748659
2,125,70,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.16871619508605648,499.0,0.16080613821365605,1.6871619508605646,295.7629525401974,360.74734897233094
2,125,70,025,rep_2,xanthan,1,count,100.0,0.1044113923638974,500.0,0.12282361991341549,1.044113923638974,478.8749471488576,390.6118309811769
2,125,70,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.240829508886097,500.0,0.18462524891480264,2.40829508886097,207.61575369755894,344.1488149235956
2,125,80,000,rep_1,water,10,count,7.6923,0.09858194442636205,500.0,0.8846347346696726,12.815665591092657,39.01475084895456,30.606796958602157
2,125,80,000,rep_1,water,10,mean_diameter_mm,7.6923,0.03452366507993086,488.0,0.6514833574411213,4.488080948471961,108.73244168337638,102.98385436487595
2,125,80,000,rep_2,water,10,count,7.6923,0.07395274953315666,500.0,0.8434100318465397,9.613867053177419,52.00820827189909,42.47290766791706
2,125,80,000,rep_2,water,10,mean_diameter_mm,7.6923,0.0541866411754832,490.0,0.47549193752501046,7.044270397083213,69.56007824499355,174.18526260729803
2,125,80,0125,rep_1,xanthan,1,count,100.0,0.12121863771938028,489.0,0.03588053281475918,1.2121863771938028,403.4033125599293,455.1243164812813
2,125,80,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.13234496652658045,489.0,0.07162122631627223,1.3234496652658045,369.48892944998266,423.6358978180212
2,125,80,0125,rep_2,xanthan,1,count,100.0,0.10866364674446373,492.0,-0.04990301553017813,1.0866364674446374,452.7733190815876,543.683741854098
2,125,80,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.10145842469972517,492.0,0.0764815631218093,1.0145842469972517,484.92769472433247,422.0890412896514
2,125,80,025,rep_1,xanthan,1,count,100.0,0.24727870259268014,499.0,0.14314320370464365,2.4727870259268014,201.79659419434822,374.0314773912223
2,125,80,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.21966717643197323,499.0,0.21564833784498622,2.196671764319732,227.16184006422594,321.96110275540906
2,125,80,025,rep_2,xanthan,1,count,100.0,0.10886225413340127,500.0,0.06574645072250522,1.0886225413340127,459.2960195250902,438.30948188667816
2,125,80,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.18982053752927736,500.0,0.0877766663982528,1.8982053752927734,263.4066927151555,419.3063529401757
2,125,90,000,rep_1,water,10,count,7.6923,0.16253946624014587,500.0,0.8940025885949976,21.130151741370703,23.662868403403394,27.982382928957094
2,125,90,000,rep_1,water,10,mean_diameter_mm,7.6923,0.03566607689855629,476.0,0.503892176994989,4.636594633406951,102.66155177129149,157.0241054263906
2,125,90,000,rep_2,water,10,count,7.6923,0.06754475291165606,500.0,0.8576147511010178,8.780826659341948,56.94224694300832,38.32475189341324
2,125,90,000,rep_2,water,10,mean_diameter_mm,7.6923,0.06921003475501095,486.0,0.5273487629284073,8.997313515464938,54.016123720113114,150.39688824991794
2,125,90,0125,rep_1,xanthan,1,count,100.0,0.16690852790871594,492.0,0.031913688442943344,1.6690852790871595,294.7722361250948,461.56812398211287
2,125,90,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.19194385370344844,492.0,0.0894843233166823,1.9194385370344844,256.3249567553935,411.1795859204658
2,125,90,0125,rep_2,xanthan,1,count,100.0,0.1283894504384339,488.0,0.0631441506522202,1.283894504384339,380.0935344247842,430.03166993040526
2,125,90,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.23092313198140738,488.0,0.21544650143010277,2.309231319814074,211.3257324256675,314.99708695663
2,125,90,025,rep_1,xanthan,1,count,100.0,0.11889082958801955,497.0,0.021281624220713714,1.1889082958801955,418.03055939823463,476.2868744783978
2,125,90,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.17517630621670063,497.0,0.17672383981796363,1.7517630621670062,283.7141681622112,347.71816272012427
2,125,90,025,rep_2,xanthan,1,count,100.0,0.1767000647797393,500.0,0.07148305240485976,1.7670006477973927,282.96537447411896,433.2858767626593
2,125,90,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.13937687466596277,500.0,0.0620035316083119,1.3937687466596276,358.7395693857563,441.61645440631173
2,150,45,000,rep_1,water,10,count,7.6923,0.04679004326696097,500.0,0.8368629242134291,6.0827117074166335,82.20018045411413,44.40643709340165
2,150,45,000,rep_1,water,10,mean_diameter_mm,7.6923,0.031248730095196103,491.0,0.7138622574706227,4.062338974714468,120.86632923942818,81.97486756565235
2,150,45,000,rep_2,water,10,count,7.6923,0.06873190212277863,500.0,0.851101658468934,8.935156211117434,55.95873067981537,40.21884504555557
2,150,45,000,rep_2,water,10,mean_diameter_mm,7.6923,0.05515284992958723,491.0,0.6003424142690746,7.1698776607240005,68.48094531510037,122.61868013009546
2,150,45,0125,rep_1,xanthan,1,count,100.0,0.11264892147510264,500.0,0.06571075743870884,1.1264892147510264,443.85689046344635,438.3409081872874
2,150,45,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.1,500.0,0.038845244810553445,1.0,500.0,462.60728438176824
2,150,45,0125,rep_2,xanthan,1,count,100.0,0.11828326230390868,500.0,0.07527207050066675,1.1828326230390867,422.71407658281805,429.9971862324866
2,150,45,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.18906810342151664,500.0,0.13005505909435947,1.8906810342151663,264.4549720188806,384.91263496613414
2,150,45,025,rep_1,xanthan,1,count,100.0,0.17473575897458285,499.0,0.14308094017608708,1.7473575897458282,285.5740593272524,374.0790313468634
2,150,45,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.10515115863359767,499.0,0.17795001264817886,1.0515115863359767,474.55492310720064,348.23459339023333
2,150,45,025,rep_2,xanthan,1,count,100.0,0.143474594215569,499.0,0.12258088193944507,1.43474594215569,347.7967668967636,390.0228009903296
2,150,45,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.1092248534276834,499.0,0.055043115876255155,1.092248534276834,456.8557286555505,446.9329054728928
2,150,55,000,rep_1,water,10,count,7.6923,0.07535124666740016,500.0,0.8376441287535124,9.795671862433883,51.042951113693945,44.175003393234476
2,150,55,000,rep_1,water,10,mean_diameter_mm,7.6923,0.07105195012267929,491.0,0.6355146071332475,9.23676275271106,53.15715182311982,109.42264111676943
2,150,55,000,rep_2,water,10,count,7.6923,0.06532395683245919,500.0,0.8070014880839331,8.492122880342574,58.87809291565855,53.402975367971116
2,150,55,000,rep_2,water,10,mean_diameter_mm,7.6923,0.087083863966328,491.0,0.7024072666424437,11.320913636536275,43.37105782835257,85.83024458462283
2,150,55,0125,rep_1,xanthan,1,count,100.0,0.13471401171927952,492.0,0.16471384569892614,1.347140117192795,365.218134120482,352.84270847619
2,150,55,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.1149253842921154,492.0,0.05896341982510499,1.149253842921154,428.1038545404753,437.21056721913425
2,150,55,0125,rep_2,xanthan,1,count,100.0,0.13915006179805345,500.0,0.04388618971759237,1.3915006179805345,359.3243104165078,457.95883674879815
2,150,55,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.15888882377933355,500.0,0.14984842060064682,1.5888882377933355,314.6854436372474,369.67984830350906
2,150,55,025,rep_1,xanthan,1,count,100.0,0.17275338369643684,498.0,0.13576077281594,1.7275338369643682,288.27221171834657,378.9452369186645
2,150,55,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.17836913789725992,498.0,0.17617782948970043,1.7836913789725992,279.196281302232,348.8107245586555
2,150,55,025,rep_2,xanthan,1,count,100.0,0.19880196038516457,499.0,0.12162027539106242,1.9880196038516456,251.00356104800136,390.7842004969452
2,150,55,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.1666351950846578,499.0,0.10738740931308562,1.666351950846578,299.4565462275161,402.2202880463136
2,150,70,000,rep_1,water,10,count,7.6923,0.11070130507053678,500.0,0.849841955536803,14.391184050353832,34.74349283912512,40.58672256128575
2,150,70,000,rep_1,water,10,mean_diameter_mm,7.6923,0.07694416745960878,490.0,0.5452531927030198,10.002751772500913,48.98652002412822,144.20027515733142
2,150,70,000,rep_2,water,10,count,7.6923,0.11176407872316202,500.0,0.8865015889623084,14.529344763355825,34.41311415921798,30.081716257690182
2,150,70,000,rep_2,water,10,mean_diameter_mm,7.6923,0.10557604793593055,489.0,0.5736872658686955,13.724899956570926,35.628675002901325,132.47036530802168
2,150,70,0125,rep_1,xanthan,1,count,100.0,0.11212382999711493,494.0,0.03609882759710985,1.1212382999711492,440.58430755773435,459.5769886848929
2,150,70,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.12445796963828026,494.0,0.04715719567279613,1.2445796963828026,396.9211465008967,449.50686227697867
2,150,70,0125,rep_2,xanthan,1,count,100.0,0.15654333557550162,496.0,0.07250850503233418,1.5654333557550164,316.8451714514392,428.93439011944525
2,150,70,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.15228823866742033,496.0,0.04108612846989917,1.5228823866742034,325.6981657547474,456.85103976743807
2,150,70,025,rep_1,xanthan,1,count,100.0,0.11971927448842652,500.0,0.07568420725809893,1.1971927448842652,417.6436936629915,429.64086787978715
2,150,70,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.21733688319266337,500.0,0.11014075801896987,2.1733688319266338,230.05759199958862,400.78667302017226
2,150,70,025,rep_2,xanthan,1,count,100.0,0.18167239627592693,500.0,0.14115236044096932,1.8167239627592693,275.22067757646136,376.3071739286202
2,150,70,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.3026022406670519,500.0,0.25779070878638305,3.026022406670519,165.2334096726473,295.0448298070828
2,150,80,000,rep_1,water,10,count,7.6923,0.047250967173047054,500.0,0.8307307234366226,6.142631875127991,81.39833383545904,46.22997647781522
2,150,80,000,rep_1,water,10,mean_diameter_mm,7.6923,0.03681819846021611,489.0,0.6233518417686461,4.7863705861986805,102.16509382077793,113.45719679257358
2,150,80,000,rep_2,water,10,count,7.6923,0.07257465230151938,500.0,0.8472788772575446,9.434714233911754,52.995775770592005,41.3367804457289
2,150,80,000,rep_2,water,10,mean_diameter_mm,7.6923,0.07739470501675667,489.0,0.4073880263836319,10.06132171350008,48.6019644261916,205.90430617988827
2,150,80,0125,rep_1,xanthan,1,count,100.0,0.17574290374164872,497.0,0.07256093400622296,1.7574290374164871,282.79946980426365,429.75387335544406
2,150,80,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.10032591724631079,497.0,0.026844702154684142,1.003259172463108,495.38545337174656,471.0139537305259
2,150,80,0125,rep_2,xanthan,1,count,100.0,0.11533878650166256,491.0,-0.02472554700166306,1.1533878650166256,425.70241537344634,515.8960557522925
2,150,80,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.14764263127709568,491.0,0.08650581388763176,1.476426312770957,332.5597733885487,412.8147678992172
2,150,80,025,rep_1,xanthan,1,count,100.0,0.17229135538882692,499.0,0.1524703447821252,1.7229135538882694,289.62567441289053,366.9658832164329
2,150,80,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.15186011763054805,499.0,0.18449376828861516,1.5186011763054805,328.5918697982238,343.5540317041382
2,150,80,025,rep_2,xanthan,1,count,100.0,0.1375424912758715,500.0,0.11215014448006104,1.375424912758715,363.5240247300311,399.15916925723
2,150,80,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.15717148888647425,500.0,0.1885137057801108,1.5717148888647425,318.1238553775822,341.38701567907026
2,150,90,000,rep_1,water,10,count,7.6923,0.06472324637005249,500.0,0.852342315942378,8.414030442137266,59.424553243355504,39.85701853992934
2,150,90,000,rep_1,water,10,mean_diameter_mm,7.6923,0.0657735100654595,488.0,0.4834550042103967,8.550564859074594,57.07225289123355,169.92356170553256
2,150,90,000,rep_2,water,10,count,7.6923,0.06505130352979678,500.0,0.8494670421617514,8.456677915551497,59.1248720825136,40.69630720812899
2,150,90,000,rep_2,water,10,mean_diameter_mm,7.6923,0.03910951339747144,486.0,0.41605585833869235,5.0842418259131135,95.58947364049034,200.41360033660263
2,150,90,0125,rep_1,xanthan,1,count,100.0,0.1285881886236172,492.0,0.08459881930381605,1.2858818862361723,382.6167902870952,415.24789893429113
2,150,90,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.1162437139319954,492.0,0.1575407052606112,1.162437139319954,423.24869307584976,358.07809706221957
2,150,90,0125,rep_2,xanthan,1,count,100.0,0.1,487.0,0.059692550098591084,1.0,487.0,432.1345168080889
2,150,90,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.12173045515285014,487.0,0.0989384062841253,1.2173045515285015,400.06422336012895,399.30991002800295
2,150,90,025,rep_1,xanthan,1,count,100.0,0.12082075221639572,500.0,0.015665654505549412,1.2082075221639572,413.8361919022621,484.57597297294075
2,150,90,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.17057620216409713,500.0,0.15372002164888104,1.7057620216409715,293.12412496966704,366.76141631902476
2,150,90,025,rep_2,xanthan,1,count,100.0,0.15101440828025495,499.0,0.0633639742062938,1.5101440828025494,330.4320466388531,439.5309491464744
2,150,90,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.17710240137044342,499.0,0.18583838745817358,1.7710240137044342,281.7578960751901,342.5986618034838
2,75,45,000,rep_1,water,10,count,7.6923,0.0905929032594948,500.0,0.8537619334027773,11.777089200823525,42.455312299497315,39.443594121276185
2,75,45,000,rep_1,water,10,mean_diameter_mm,7.6923,0.04191219001086832,488.0,0.6179099550703474,5.448590150003032,89.56445365958173,115.24741617500162
2,75,45,000,rep_2,water,10,count,7.6923,0.04498215618482404,500.0,0.8457024658455244,5.847686151713277,85.50390479720053,41.799135291232105
2,75,45,000,rep_2,water,10,mean_diameter_mm,7.6923,0.05377433996127029,489.0,0.6231299905867551,6.990671185636323,69.95036485262595,113.53954130097544
2,75,45,0125,rep_1,xanthan,1,count,100.0,0.2577188919608421,498.0,0.1751565361812642,2.577188919608421,193.23379679735172,349.5466623676849
2,75,45,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.21564598978151892,498.0,0.1207065777334045,2.156459897815189,230.93404171556688,390.72504167360216
2,75,45,0125,rep_2,xanthan,1,count,100.0,0.14426828177751805,497.0,0.0859510107602011,1.4426828177751805,344.49706746105414,418.32674140076324
2,75,45,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.1257672926599898,497.0,0.048760758874048384,1.2576729265998978,395.1742853713429,450.7852709393517
2,75,45,025,rep_1,xanthan,1,count,100.0,0.8078973565926446,497.0,0.4384696415517606,8.078973565926447,61.51771582668957,194.01215019575568
2,75,45,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.2162056151774858,497.0,0.11394787622045056,2.1620561517748578,229.87377066595,395.32182332675603
2,75,45,025,rep_2,xanthan,1,count,100.0,0.5285184616356094,499.0,0.49305156939716754,5.285184616356094,94.41486650357332,169.42969154973738
2,75,45,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.27820321979379603,499.0,0.2110314707089026,2.7820321979379603,179.36528569649852,325.0908879236638
2,75,55,000,rep_1,water,10,count,7.6923,0.10733483391873362,500.0,0.8669638700767565,13.953542362977734,35.83319468227839,35.62900494635015
2,75,55,000,rep_1,water,10,mean_diameter_mm,7.6923,0.06617868637625812,491.0,0.6982102908944969,8.603237832151388,57.07153627266596,87.25582924877457
2,75,55,000,rep_2,water,10,count,7.6923,0.17613534088173324,500.0,0.8831129672089353,22.897617212242533,21.83633324661694,31.0355870376458
2,75,55,000,rep_2,water,10,mean_diameter_mm,7.6923,0.12888051077929308,491.0,0.6651612109099352,16.754483155791256,29.3055891628793,98.73268988375095
2,75,55,0125,rep_1,xanthan,1,count,100.0,0.21054320714467997,494.0,0.07328647167388565,2.1054320714467996,234.63117461706364,426.53708499570126
2,75,55,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.2307393726718717,494.0,-0.008203392894768938,2.307393726718717,214.0943672853372,502.17199022659264
2,75,55,0125,rep_2,xanthan,1,count,100.0,0.3039729999173556,494.0,0.22964169089757872,3.039729999173556,162.5144338919276,309.48609461900077
2,75,55,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.427257825824494,494.0,0.1968230110319581,4.27257825824494,115.62105364523431,331.5188869974175
2,75,55,025,rep_1,xanthan,1,count,100.0,0.4849263966738766,500.0,0.34836602901046493,4.849263966738766,103.10843118244617,241.63838192651383
2,75,55,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.27140676755463305,500.0,0.21733933191606025,2.7140676755463304,184.22532514755812,321.46364105891996
2,75,55,025,rep_2,xanthan,1,count,100.0,0.5433097204715144,499.0,0.3456450557194264,5.4330972047151445,91.84448229031132,242.65174223185934
2,75,55,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.1925520150827723,499.0,0.15104607800677272,1.925520150827723,259.1507545561104,368.0374010814603
2,75,70,000,rep_1,water,10,count,7.6923,0.13114703056717428,500.0,0.9045062245077922,17.04913102286368,29.32700788852386,25.070481330899195
2,75,70,000,rep_1,water,10,mean_diameter_mm,7.6923,0.10636119429177592,491.0,0.7991447176895176,13.826969084899954,35.510312996664425,54.814903239743686
2,75,70,000,rep_2,water,10,count,7.6923,0.09834005415456276,500.0,0.8973560108270694,12.784219824312983,39.110716717269035,27.049217065011288
2,75,70,000,rep_2,water,10,mean_diameter_mm,7.6923,0.1018669096463044,489.0,0.7835706398448691,13.242711496731069,36.925972458186415,59.338248091516135
2,75,70,0125,rep_1,xanthan,1,count,100.0,0.3717153034430072,494.0,0.24482113998089414,3.7171530344300723,132.89740708126158,299.6883205688201
2,75,70,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.14130100011504707,494.0,0.12945004072006103,1.4130100011504707,349.6082827423627,380.7620207885583
2,75,70,0125,rep_2,xanthan,1,count,100.0,0.15296167902268054,484.0,0.10641948625868054,1.5296167902268054,316.41912084936934,390.894207867993
2,75,70,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.16121667303034554,484.0,0.08621333452942351,1.6121667303034553,300.217087291522,407.1693211898962
2,75,70,025,rep_1,xanthan,1,count,100.0,0.2081820515955005,498.0,0.15902971294502738,2.081820515955005,239.2137055924582,361.3394879146124
2,75,70,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.14412363479713297,498.0,0.03673565289695556,1.44123634797133,345.53666419874844,462.70777272573997
2,75,70,025,rep_2,xanthan,1,count,100.0,0.18822058181891319,499.0,0.1963302161619774,1.882205818189132,265.1144711050183,335.2178325995534
2,75,70,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.1473323141405765,499.0,0.16196902687847214,1.473323141405765,338.6901257275313,359.8869211781311
2,75,80,000,rep_1,water,10,count,7.6923,0.16497949823914101,500.0,0.9017683156618008,21.447356218444547,23.31289669959434,25.826406804978056
2,75,80,000,rep_1,water,10,mean_diameter_mm,7.6923,0.12079554956309996,491.0,0.7346424473079941,15.70343714664014,31.267040165474405,75.11090171578233
2,75,80,000,rep_2,water,10,count,7.6923,0.15810736720865887,500.0,0.9126838995632998,20.55397829110394,24.326190916354484,22.825543848786534
2,75,80,000,rep_2,water,10,mean_diameter_mm,7.6923,0.08411874720792437,487.0,0.717490061496488,10.93544807247824,44.53406909092788,80.10662951454388
2,75,80,0125,rep_1,xanthan,1,count,100.0,0.10626053221944139,494.0,0.0740151975578188,1.0626053221944138,464.8950929210742,425.9124949503443
2,75,80,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.1,494.0,-0.00880920770793885,1.0,494.0,502.7808495429193
2,75,80,0125,rep_2,xanthan,1,count,100.0,0.13359901917214015,492.0,-0.004034569419395959,1.3359901917214014,368.26617668956544,495.9860984997956
2,75,80,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.1280641272213999,492.0,0.07075286052067092,1.280641272213999,384.1825268909382,426.9795668829818
2,75,80,025,rep_1,xanthan,1,count,100.0,0.1912187991100223,500.0,0.04762105840496409,1.912187991100223,261.48056693542617,454.543622407258
2,75,80,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.1571575297184216,500.0,0.0961747995339801,1.5715752971842158,318.152112021516,412.2632635097366
2,75,80,025,rep_2,xanthan,1,count,100.0,0.1730928309038362,500.0,0.013069986591513559,1.7309283090383623,288.8623390056986,487.09863408796883
2,75,80,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.10039667358611479,500.0,0.051924634825529836,1.003966735861148,498.0244684811467,450.6384458482219
2,75,90,000,rep_1,water,10,count,7.6923,0.13221610287111257,500.0,0.9165478905024608,17.188110561355195,29.089875714679923,21.771464702523197
2,75,90,000,rep_1,water,10,mean_diameter_mm,7.6923,0.0778536645184791,491.0,0.8264016146191956,10.12098650838879,48.51305745670485,46.66925748406482
2,75,90,000,rep_2,water,10,count,7.6923,0.16749092656062373,500.0,0.9297843646029443,21.77384222672331,22.96333347112912,18.192611745899033
2,75,90,000,rep_2,water,10,mean_diameter_mm,7.6923,0.20363796616214064,491.0,0.7621832883496092,26.472962074040353,18.54722560425074,66.26325773960899
2,75,90,0125,rep_1,xanthan,1,count,100.0,0.11583903429454132,495.0,-0.0008927029602137118,1.1583903429454132,427.3170982601379,495.88456558492777
2,75,90,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.2726934227120439,495.0,0.2063902870336857,2.7269342271204393,181.52252998148222,325.62994922998456
2,75,90,0125,rep_2,xanthan,1,count,100.0,0.21922418741495708,495.0,0.07898314087471217,2.1922418741495706,225.79625261105085,422.5305549236153
2,75,90,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.2692583688447022,495.0,0.12321754693993019,2.692583688447022,183.83829706904925,386.39648699144243
2,75,90,025,rep_1,xanthan,1,count,100.0,0.36833283467557165,499.0,0.08308091793870943,3.683328346755716,135.4752965316058,422.4454649421456
2,75,90,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.12998930248617166,499.0,0.024818267985735873,1.2998930248617167,383.87774259584467,474.83119639499915
2,75,90,025,rep_2,xanthan,1,count,100.0,0.3649639322688619,499.0,0.12204476392948929,3.649639322688619,136.72583942689337,390.4475800634952
2,75,90,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.13144831422914424,499.0,0.038865678356500274,1.3144831422914425,379.61688814824186,461.6631740677483
3,100,45,000,rep_1,water,10,count,7.6923,0.08707785749480118,500.0,0.8068791137484057,11.320132794456947,44.169093161595384,53.44045564037798
3,100,45,000,rep_1,water,10,mean_diameter_mm,7.6923,0.17358098853872644,491.0,0.8008909238474431,22.565551075585514,21.7588304560056,54.28566222214305
3,100,45,000,rep_2,water,10,count,7.6923,0.19611100969896994,500.0,0.9023885998684433,25.494456755322847,19.61210645900928,25.654958229435046
3,100,45,000,rep_2,water,10,mean_diameter_mm,7.6923,0.11789553580048873,491.0,0.6597699208527521,15.326434980498515,32.0361519573699,100.64826863199852
3,100,45,0125,rep_1,xanthan,1,count,100.0,0.21411630316752162,497.0,0.1697041507662424,2.141163031675216,232.11684147710795,352.78752905070627
3,100,45,0125,rep_1,xanthan,1,mean_diameter_mm,100.0,0.15433199459435365,497.0,0.1846977965098576,1.5433199459435367,322.03303100327,342.0325388705399
3,100,45,0125,rep_2,xanthan,1,count,100.0,0.1,496.0,0.044046940311633295,1.0,496.0,454.14885030351417
3,100,45,0125,rep_2,xanthan,1,mean_diameter_mm,100.0,0.14494832145140804,496.0,0.11939598893734706,1.4494832145140804,342.1909236570755,390.1922052639431
3,100,45,025,rep_1,xanthan,1,count,100.0,0.16282536689468913,500.0,0.1271630091424864,1.6282536689468912,307.0774594497834,387.18312425881646
3,100,45,025,rep_1,xanthan,1,mean_diameter_mm,100.0,0.1750625439912763,500.0,0.3120958241132105,1.750625439912763,285.61220955689754,262.1394578218837
3,100,45,025,rep_2,xanthan,1,count,100.0,0.17909344789992873,500.0,0.06984317716827226,1.7909344789992871,279.18385952309256,434.7164344655284
3,100,45,025,rep_2,xanthan,1,mean_diameter_mm,100.0,0.12282258722750494,500.0,0.0540003684299495,1.2282258722750494,407.09124541876594,448.76627177048425
3,100,55,000,rep_1,water,10,count,7.6923,0.16944252435826038,500.0,0.8858730052713988,22.027550194124043,22.698847379468347,30.258398738831577
3,100,55,000,rep_1,water,10,mean_diameter_mm,7.6923,0.07898630269164414,491.0,0.5850344028700704,10.268229618143357,47.81739581791509,128.5449122251621
3,100,55,000,rep_2,water,10,count,7.6923,0.0765917893744854,500.0,0.8198746550621459,9.956942575625677,50.21621810132624,49.48839318049164
